Name,Artist,Popularity,img,Release date,Genre,Subgenre
Keep Your Head Up,Ben Howard,8,https://i.scdn.co/image/ab67616d0000b27325d10f813fd1114b2bb9e39a,2011-01-01,r&b,urban contemporary
We Dem Boyz,Wiz Khalifa,67,https://i.scdn.co/image/ab67616d0000b27327ed4f26fa2bfbd714dba7dd,2014-08-19,rap,southern hip hop
Donald Trump,Mac Miller,68,https://i.scdn.co/image/ab67616d0000b273abe13c3228acc0aa278fa4dc,2011-05-17,rap,southern hip hop
Sleep Now In the Fire,Rage Against The Machine,66,https://i.scdn.co/image/ab67616d0000b2733c2579a4f8cacd5b95b8fa68,1999-11-02,rap,southern hip hop
MakeDamnSure,Taking Back Sunday,66,https://i.scdn.co/image/ab67616d0000b27395fe4146184ee807c884326b,2006-04-25,rock,permanent wave
Trumpets,Jason Derulo,68,https://i.scdn.co/image/ab67616d0000b2730376bdff8b70d934f297303e,2013-09-10,pop,post-teen pop
No Dejes Que...,Caifanes,67,https://i.scdn.co/image/ab67616d0000b273bc4d989c48ad5b154fb0781d,1992-06-08,rock,album rock
All Out of Love,Air Supply,64,https://i.scdn.co/image/ab67616d0000b273dabd5d51c868054fed2d6d68,2003-05-29,pop,electropop
Sexto Sentido (feat. Bad Bunny),Gigolo Y La Exce,9,https://i.scdn.co/image/ab67616d0000b273c9b7513e8e9a2a75a2ad93b6,2017-08-17,rap,trap
Move Along,The All-American Rejects,57,https://i.scdn.co/image/ab67616d0000b273aaf8c068ffe217db825a1945,2005-01-01,rock,permanent wave
Don't Cha,The Pussycat Dolls,66,https://i.scdn.co/image/ab67616d0000b2738cc44129c3b11adec74058d6,2005-01-01,pop,post-teen pop
It's Been Awhile,Staind,54,https://i.scdn.co/image/ab67616d0000b273e78596fafee30d0dd305396f,2006-11-13,rock,album rock
A-Punk,Vampire Weekend,69,https://i.scdn.co/image/ab67616d0000b2739cca0d695187fbeed4ee301b,2008-01-27,rock,permanent wave
Want U Back,Cher Lloyd,62,https://i.scdn.co/image/ab67616d0000b273392d37cdeccdcdb378fed318,2011-11-07,pop,post-teen pop
Alone,Alan Walker,70,https://i.scdn.co/image/ab67616d0000b273f00ade2f88d8223521bc7f76,2016-12-02,pop,electropop
m.A.A.d city,Kendrick Lamar,65,https://i.scdn.co/image/ab67616d0000b273d28d2ebdedb220e479743797,2012,rap,southern hip hop
Backseat Freestyle,Kendrick Lamar,67,https://i.scdn.co/image/ab67616d0000b273d58e537cea05c2156792c53d,2012,rap,southern hip hop
It's Time,Imagine Dragons,66,https://i.scdn.co/image/ab67616d0000b273b2b2747c89d2157b0b29fb6a,2012-09-04,pop,post-teen pop
Passion Whine,Farruko,68,https://i.scdn.co/image/ab67616d0000b273a14a7f8df7ee9df4188633e4,2016-02-22,latin,reggaeton
Right Thurr,Chingy,67,https://i.scdn.co/image/ab67616d0000b273f9aefc986924f7e9e5e71b74,2003-01-01,rap,hip hop
Estoy Aquí,Shakira,64,https://i.scdn.co/image/ab67616d0000b273021b9779a9dbaa6a976edb2d,1995-10-06,latin,latin pop
STFU,mansionz,69,https://i.scdn.co/image/ab67616d0000b27390d0e1eb630b1595d23a1a0e,2017-03-24,r&b,hip pop
Ride Slow,Russ,70,https://i.scdn.co/image/ab67616d0000b273cb045e684adce8d49ada4045,2017-05-05,rap,hip hop
Tha Crossroads,Bone Thugs-N-Harmony,67,https://i.scdn.co/image/ab67616d0000b273e49f4677129d4b8b9d9f50ac,1995-07-25,rap,southern hip hop
Holiday,Green Day,67,https://i.scdn.co/image/ab67616d0000b2737f213369d5265a60af5f7e82,2017-11-17,pop,post-teen pop
chateau,blackbear,71,https://i.scdn.co/image/ab67616d0000b27318e8b6e355542ddf38562055,2017-04-21,pop,electropop
We Find Love,Daniel Caesar,69,https://i.scdn.co/image/ab67616d0000b2733138f891f3075c9c5d944037,2017-08-25,r&b,urban contemporary
You Know I'm No Good,Amy Winehouse,73,https://i.scdn.co/image/ab67616d0000b2738f52f321140e4a76ea720c52,2006-01-01,r&b,neo soul
YOU'RE THE ONE,KAYTRANADA,66,https://i.scdn.co/image/ab67616d0000b27342c18fe458181bc13d08070a,2016-05-06,r&b,neo soul
Comatose,Skillet,66,https://i.scdn.co/image/ab67616d0000b273f6e138b27645971de2bbec63,2006-10-03,rock,hard rock
Find U Again (feat. Camila Cabello),Mark Ronson,74,https://i.scdn.co/image/ab67616d0000b273de087ae2924d2c1654f60d74,2019-05-30,pop,dance pop
Leaving My Love Behind,Lewis Capaldi,70,https://i.scdn.co/image/ab67616d0000b2737b9639babbe96e25071ec1d4,2019-11-22,r&b,hip pop
Not Ok,Kygo,73,https://i.scdn.co/image/ab67616d0000b2737fe984eca0149b0c2b4b6828,2019-05-23,pop,dance pop
Where This Flower Blooms (feat. Frank Ocean),"Tyler, The Creator",69,https://i.scdn.co/image/ab67616d0000b2738940ac99f49e44f59e6f7fb3,2017-07-21,r&b,urban contemporary
La Botella,Mach & Daddy,67,https://i.scdn.co/image/ab67616d0000b273137614bf87958395ffedc302,2005-01-01,latin,latin pop
Qué Precio Tiene el Cielo - Salsa Version,Marc Anthony,67,https://i.scdn.co/image/ab67616d0000b2735b808619dac962e9df490acd,2006-06-30,latin,tropical
Bad Girlfriend,Theory of a Deadman,55,https://i.scdn.co/image/ab67616d0000b2733a7c61f8e1b879dd5a2a8ae3,2008-04-01,rock,hard rock
You Make Me Wanna...,Usher,67,https://i.scdn.co/image/ab67616d0000b273734efb1df1c29f55b888c844,1997-09-16,r&b,hip pop
Eyes Without A Face,Billy Idol,67,https://i.scdn.co/image/ab67616d0000b273ea07dca8b4ca808c1e5b17fb,1983-11-01,rock,permanent wave
You Say I'm in Love,Banes World,68,https://i.scdn.co/image/ab67616d0000b273a6fa743127e9cd0e58677df1,2017-01-26,rock,permanent wave
I Know What You Want (feat. Flipmode Squad),Busta Rhymes,66,https://i.scdn.co/image/ab67616d0000b273ac8e6d7dae57f0c1c87e230c,2002-11-26,rap,gangster rap
Ecuador - Original Radio Edit,Sash!,45,https://i.scdn.co/image/ab67616d0000b273481ecf6365d84be80cad59d7,2016-09-30,pop,dance pop
Blow Me (One Last Kiss),P!nk,65,https://i.scdn.co/image/ab67616d0000b2739d0f0d226987b449808e7b6f,2012-09-18,edm,pop edm
Cute Without The 'E' (Cut From The Team),Taking Back Sunday,66,https://i.scdn.co/image/ab67616d0000b273e41ab4d24eda27f163409316,2002-03-26,rock,permanent wave
Together Again,Janet Jackson,67,https://i.scdn.co/image/ab67616d0000b273ea84373a962d15eeed9aa3bf,1997-10-07,r&b,urban contemporary
Alejandro,Lady Gaga,8,https://i.scdn.co/image/ab67616d0000b2735c9890c0456a3719eeecd8aa,2009-01-01,pop,post-teen pop
Dat $tick,Rich Brian,69,https://i.scdn.co/image/ab67616d0000b27356d07ba65b4442f0597c602d,2016-03-11,r&b,urban contemporary
shut up,Greyson Chance,58,https://i.scdn.co/image/ab67616d0000b273571009504544f696a56b07ee,2019-03-15,pop,post-teen pop
Still Beating,Mac DeMarco,66,https://i.scdn.co/image/ab67616d0000b27398526846ff341ae71e5c3818,2017-05-05,pop,indie poptimism
Thinking About You (feat. Ayah Marar),Calvin Harris,67,https://i.scdn.co/image/ab67616d0000b273dcef905cb144d4867119850b,2012-10-26,pop,electropop
O Pana!,$uicideBoy$,68,https://i.scdn.co/image/ab67616d0000b273b341098a355ed2eb2ea10a0f,2016-09-11,rap,gangster rap
Daylight,Matt and Kim,10,https://i.scdn.co/image/ab67616d0000b273acbe616ad7ba01c2f335dd0a,2009,pop,post-teen pop
Tokyo Drifting (with Denzel Curry),Glass Animals,73,https://i.scdn.co/image/ab67616d0000b273490997bc549d6ef6c3e948b5,2019-11-13,pop,post-teen pop
Would You Be So Kind,dodie,65,https://i.scdn.co/image/ab67616d0000b27318d072a2cac36a71ffef0932,2017-08-11,pop,indie poptimism
All Night (feat. Knox Fortune),Chance the Rapper,69,https://i.scdn.co/image/ab67616d0000b273e71dd15fc5bdefd5bff70452,2016-05-27,rap,southern hip hop
Hustlin',Rick Ross,67,https://i.scdn.co/image/ab67616d0000b27321be37e939cfb51144465d40,2006-01-01,rap,southern hip hop
I Warned Myself,Charlie Puth,74,https://i.scdn.co/image/ab67616d0000b273e66903135e41183081297578,2019-08-21,pop,indie poptimism
Many Men (Wish Death),50 Cent,65,https://i.scdn.co/image/ab67616d0000b273f7f74100d5cc850e01172cbf,2003-02-06,rap,gangster rap
it's not u it's me,Bea Miller,71,https://i.scdn.co/image/ab67616d0000b273abefb9ae872078ef9477a926,2019-03-01,pop,indie poptimism
This Is War,Thirty Seconds To Mars,67,https://i.scdn.co/image/ab67616d0000b27364219d797874eecfd69f2458,2009-01-01,rock,permanent wave
"So Fresh, So Clean",OutKast,66,https://i.scdn.co/image/ab67616d0000b273c2c10aadaee962bb683354fc,2000-10-31,rap,hip hop
skeletons,keshi,65,https://i.scdn.co/image/ab67616d0000b27344ce5e5926e0d277b70f0bd5,2019-07-16,r&b,neo soul
&burn (with Vince Staples),Billie Eilish,68,https://i.scdn.co/image/ab67616d0000b273f3425d012117543bf914c451,2017-12-22,r&b,urban contemporary
He Wasn't Man Enough,Toni Braxton,65,https://i.scdn.co/image/ab67616d0000b2734db76afe73b6b666bcd6a232,2000,r&b,urban contemporary
Joker And The Thief,Wolfmother,66,https://i.scdn.co/image/ab67616d0000b27304422c5d997bfa6c750a12f1,2006-01-01,rap,southern hip hop
Alaska,Maggie Rogers,69,https://i.scdn.co/image/ab67616d0000b273d658a02ba8931985bdc4e0da,2019-01-18,pop,dance pop
La Calle De Las Sirenas,Kabah,68,https://i.scdn.co/image/ab67616d0000b2736a4c7059c1d3d5cfe718bfab,1996-01-01,pop,electropop
Absolutely (Story of a Girl) - Radio Mix,Nine Days,65,https://i.scdn.co/image/ab67616d0000b273df51a705c36af75f7ecbf181,2000-05-16,rock,permanent wave
W (feat. Gunna),Koffee,74,https://i.scdn.co/image/ab67616d0000b27381459ae332fe629e46a4f182,2019-11-26,r&b,urban contemporary
ODIO,J Balvin,72,https://i.scdn.co/image/ab67616d0000b2734891d9b25d8919448388f3bb,2019-06-28,rap,trap
shining on my ex,bbno$,70,https://i.scdn.co/image/ab67616d0000b273b8f8efea25eab02ad81c9774,2019-11-08,rap,hip hop
The Days,Avicii,67,https://i.scdn.co/image/ab67616d0000b2730ae4f4d42e4a09f3a29f64ad,2014-01-01,pop,dance pop
No Te Hagas,Jory Boy,67,https://i.scdn.co/image/ab67616d0000b273372718af9b384bc1eb981b66,2017-03-11,rap,trap
Soundtrack 2 My Life,Kid Cudi,44,https://i.scdn.co/image/ab67616d0000b273aab2c3c3f1f3207137d915c9,2009-01-01,rap,southern hip hop
Hey,Pixies,67,https://i.scdn.co/image/ab67616d0000b273d27159df96ec159cc7d70080,1989-04-17,rock,permanent wave
"Slow Down - 12"" Version",Bobby V.,67,https://i.scdn.co/image/ab67616d0000b2735ab4f6bfca031d8ec1e0c1c7,2005-01-01,r&b,urban contemporary
Year 3000,Jonas Brothers,68,https://i.scdn.co/image/ab67616d0000b273f61f60835543b02511652241,2019-05-09,pop,post-teen pop
Saturday Nights,Khalid,72,https://i.scdn.co/image/ab67616d0000b273b361ce46dbadbf8a11081b60,2018-10-19,pop,indie poptimism
Black or White,Michael Jackson,66,https://i.scdn.co/image/ab67616d0000b2733b9f8b18cc685e1502128aa8,1991-11-13,r&b,new jack swing
Travesuras,Nicky Jam,68,https://i.scdn.co/image/ab67616d0000b273cad47fd4cf25927425e7fed7,2014-09-09,latin,latin pop
Llegaste Tú,Luis Fonsi,66,https://i.scdn.co/image/ab67616d0000b27329035ea37892b23fa78beafe,2014-01-01,latin,latin pop
MAMACITA,Tyga,77,https://i.scdn.co/image/ab67616d0000b273b3a80658a5ee019151c5bb59,2019-10-25,rap,hip hop
Rolling Stoned,Upchurch,65,https://i.scdn.co/image/ab67616d0000b27301631b295d29dbd465a8a340,2016-12-09,rap,southern hip hop
Mayor que yo,Tonny Tun Tun,63,https://i.scdn.co/image/ab67616d0000b2733ada619449538d6f26e7d7c2,2012-09-24,latin,reggaeton
Never Be Like You (feat. Kai),Flume,3,https://i.scdn.co/image/ab67616d0000b273750d4a1b362296d1b815a223,2016-05-27,pop,indie poptimism
6's to 9's (feat. Rationale),Big Wild,64,https://i.scdn.co/image/ab67616d0000b273da45750734ba67831abf4f76,2019-02-01,pop,indie poptimism
Electric Relaxation,A Tribe Called Quest,52,https://i.scdn.co/image/ab67616d0000b273b1ddb9f5f519e0d37bc94a53,1993-11-09,rap,southern hip hop
Scotty Doesn't Know,Lustra,66,https://i.scdn.co/image/ab67616d0000b273ee515815329b81291adae0dd,2006,rock,permanent wave
The Village,Wrabel,66,https://i.scdn.co/image/ab67616d0000b273b7dbe44cdb20411e6ade9e9e,2017-07-27,pop,indie poptimism
Shea Butter Baby (with J. Cole),Ari Lennox,69,https://i.scdn.co/image/ab67616d0000b273f1a1bdd330659e602cb927ec,2019-05-07,r&b,neo soul
Cold Cold Man,Saint Motel,65,https://i.scdn.co/image/ab67616d0000b2738ba29b297a3e252d9d3e59a2,2014-08-16,pop,indie poptimism
Sexy Movimiento,Wisin & Yandel,66,https://i.scdn.co/image/ab67616d0000b2735374e0160ead917b6e73b61f,2007-01-01,latin,latin pop
Hypnotized (feat. Akon),Plies,65,https://i.scdn.co/image/ab67616d0000b2732d9f3326c45a2733eea2164f,2007-08-06,rap,hip hop
Come Undone,Duran Duran,66,https://i.scdn.co/image/ab67616d0000b273c9647d4bd2589fa1c6e67333,1993-02-15,rock,permanent wave
Big Plans,Why Don't We,80,https://i.scdn.co/image/ab67616d0000b2736b8f5539def321dfff7d58b6,2019-01-17,pop,post-teen pop
Shadow of the Day,Linkin Park,50,https://i.scdn.co/image/ab67616d0000b27346e207de66ba06422897f769,2007-05-14,rock,permanent wave
"This Ain't A Scene, It's An Arms Race",Fall Out Boy,67,https://i.scdn.co/image/ab67616d0000b273ff59837e170f95a373afc0ec,2007-01-01,rock,permanent wave
Miss Jackson (feat. LOLO),Panic! At The Disco,68,https://i.scdn.co/image/ab67616d0000b2733d01f39642426b65217fbe21,2013-10-04,pop,post-teen pop
DJ Turn It Up,Yellow Claw,69,https://i.scdn.co/image/ab67616d0000b273e61ee9e9088e6a236fe0c7fb,2013-10-15,rap,trap
Potential Breakup Song,Aly & AJ,61,https://i.scdn.co/image/ab67616d0000b2739642e82608c68ebc941755de,2007-01-01,pop,post-teen pop
Fight Night,Migos,52,https://i.scdn.co/image/ab67616d0000b273c0f275798fc87a26c3d3c5e4,2014-04-08,r&b,hip pop
Studio,ScHoolboy Q,67,https://i.scdn.co/image/ab67616d0000b27336977e237a8f70ec6c990636,2014-01-01,rap,hip hop
First,Cold War Kids,67,https://i.scdn.co/image/ab67616d0000b273b1c18903012347d9991613da,2014-10-31,pop,indie poptimism
Nothin' But A Good Time - Remastered 2006,Poison,50,https://i.scdn.co/image/ab67616d0000b273b4e4e7ee52c6fc8be77d8a33,2009-01-01,pop,electropop
Viento,Caifanes,68,https://i.scdn.co/image/ab67616d0000b27352842eb76a050aa8daec1251,1988-05-15,rock,album rock
Boyz-N-The-Hood,Eazy-E,64,https://i.scdn.co/image/ab67616d0000b27308a611d441af018b582009dd,1987-01-01,rap,southern hip hop
Major Tom - Coming Home,Peter Schilling,58,https://i.scdn.co/image/ab67616d0000b273da10e566a05c4c506a424f3a,1989-04-04,pop,electropop
Just My Luck,Marc E. Bassy,63,https://i.scdn.co/image/ab67616d0000b2732df727a59334d19b6cac0b67,2019-09-27,r&b,urban contemporary
Salute,Little Mix,67,https://i.scdn.co/image/ab67616d0000b273b3d3d1ba43e085f5ab80e56a,2013-11-08,edm,pop edm
Arrullo De Estrellas,Zoé,68,https://i.scdn.co/image/ab67616d0000b2732fab9c100d51bfb22d5aff6c,2013-01-01,rock,permanent wave
Tell It to My Heart,Taylor Dayne,56,https://i.scdn.co/image/ab67616d0000b2734f7420eec423c20556744d7d,2003-06-17,pop,electropop
Pam Pam,Wisin & Yandel,67,https://i.scdn.co/image/ab67616d0000b273164977f6bc8a8105f3b77d4c,2013-01-01,latin,reggaeton
I Need A Dollar,Aloe Blacc,65,https://i.scdn.co/image/ab67616d0000b273bd6bf55ccc52ed75ce77e726,2010-09-28,pop,electropop
Pensando en Ti,Canserbero,66,https://i.scdn.co/image/ab67616d0000b2730f38ea3b0b59d4b59b4da2e6,2010,rock,permanent wave
I Swear,All-4-One,66,https://i.scdn.co/image/ab67616d0000b2730a23b37b281f5dad95dda57d,1994-01-01,r&b,new jack swing
One Less Lonely Girl,Justin Bieber,67,https://i.scdn.co/image/ab67616d0000b2737c3bb9f74a98f60bdda6c9a7,2009-01-01,latin,latin hip hop
Enola Gay - Remastered,Orchestral Manoeuvres In The Dark,65,https://i.scdn.co/image/ab67616d0000b273a3bc94f95c99c3ad2f40740a,1980-10-24,rock,permanent wave
I Love It (feat. Charli XCX),Icona Pop,67,https://i.scdn.co/image/ab67616d0000b2734e2e6035e60579c7bdc6fb33,2013-08-27,latin,latin hip hop
You & Me - Flume Remix,Disclosure,72,https://i.scdn.co/image/ab67616d0000b2737cc97670c72e565337cfb3e0,2014-01-01,rap,trap
Titanium (feat. Sia),David Guetta,66,https://i.scdn.co/image/ab67616d0000b273a197a2ef3ad6704d1f44aa4e,2011-08-26,pop,dance pop
The Love Club,Lorde,66,https://i.scdn.co/image/ab67616d0000b27333a859e36fdc9a27ed86516e,2013-01-01,pop,indie poptimism
Hard Knock Life (Ghetto Anthem),JAY-Z,3,https://i.scdn.co/image/ab67616d0000b2739700390e9c33c62cfcd915ce,2010-11-22,rap,gangster rap
Every You Every Me,Placebo,66,https://i.scdn.co/image/ab67616d0000b273ac68d5f575b62ee76a235396,1998-10-12,rock,permanent wave
Live This Wild,Lil Mosey,41,https://i.scdn.co/image/ab67616d0000b27332ba22ba4df6a89bb6bfe3cf,2019-11-05,rap,hip hop
Niña Bonita,Chino & Nacho,66,https://i.scdn.co/image/ab67616d0000b273535b15f71a115b19d37bd8ac,2010-01-01,latin,latin pop
Fireball (feat. John Ryan),Pitbull,65,https://i.scdn.co/image/ab67616d0000b2731e340d1480e7bb29a45e3bd7,2014-11-21,pop,electropop
Pjanoo - Radio Edit,Eric Prydz,65,https://i.scdn.co/image/ab67616d0000b273bf82130ce529153496038461,2008-08-29,edm,progressive electro house
Crash into Me,Dave Matthews Band,66,https://i.scdn.co/image/ab67616d0000b2738b661bd40fbd8c6fbb26e3df,1996-04-30,rock,permanent wave
Lights Down Low,MAX,69,https://i.scdn.co/image/ab67616d0000b273cb681d4647786d21005ae986,2016-04-08,pop,post-teen pop
Be My Lover,La Bouche,13,https://i.scdn.co/image/ab67616d0000b273d5d55c3e0f45d6b9da1812d1,2009-06-11,pop,dance pop
La Boda,Aventura,66,https://i.scdn.co/image/ab67616d0000b2737ccd22cc18d53dd443c69d43,2005-04-26,latin,reggaeton
Nada Fue Un Error,Coti,3,https://i.scdn.co/image/ab67616d0000b27342f023e1100d3c33d980db17,2004-01-01,latin,latin pop
Jenny from the Block (feat. Jadakiss & Styles P.) - Track Masters Remix,Jennifer Lopez,65,https://i.scdn.co/image/ab67616d0000b273a33bca43fe421d8b34ba73d4,2002,pop,post-teen pop
"Shell Shocked (feat. Kill The Noise & Madsonik) - From ""Teenage Mutant Ninja Turtles""",Juicy J,66,https://i.scdn.co/image/ab67616d0000b273abe98b7f16e9daf02961a180,2014-07-22,rap,southern hip hop
Habits of My Heart - EP Version,Jaymes Young,66,https://i.scdn.co/image/ab67616d0000b273b5dd0cfdb2492054b434f180,2014-09-28,pop,indie poptimism
I Sat By The Ocean,Queens of the Stone Age,66,https://i.scdn.co/image/ab67616d0000b2731d11a5e2159392827af124d5,2013-06-03,rock,permanent wave
Bellyache - Marian Hill Remix,Billie Eilish,71,https://i.scdn.co/image/ab67616d0000b273b16b427371c5fdd76f1b0ee1,2017-05-05,r&b,urban contemporary
He Could Be the One,Hannah Montana,65,https://i.scdn.co/image/ab67616d0000b27392eacbfef0d784eb9d057e74,2009-01-01,pop,post-teen pop
No Vaseline,Ice Cube,66,https://i.scdn.co/image/ab67616d0000b273629f765496596c612e2ed7fd,2017-06-09,rap,southern hip hop
Quiero Bailar,Ivy Queen,49,https://i.scdn.co/image/ab67616d0000b273774ca12732a1ae8541a45b5b,2006-11-14,latin,latin pop
Bark at the Moon,Ozzy Osbourne,65,https://i.scdn.co/image/ab67616d0000b273813b607b3b7e094c306af4fd,1983-12-10,rock,hard rock
Shout At The Devil,Mötley Crüe,66,https://i.scdn.co/image/ab67616d0000b273564f5c31c0934c883838ee77,1983,rock,hard rock
Pride and Joy,Stevie Ray Vaughan,57,https://i.scdn.co/image/ab67616d0000b273f7143c00741b94bb62025340,2006,rock,classic rock
Weak,SWV,66,https://i.scdn.co/image/ab67616d0000b273cfc529522ad920757b6b9902,1992-10-27,r&b,urban contemporary
What's My Name?,Rihanna,68,https://i.scdn.co/image/ab67616d0000b27331548865f7c729290b96c794,2010-11-16,pop,electropop
Think About You,Kygo,71,https://i.scdn.co/image/ab67616d0000b273a65683fb93b31212bd6fc4dd,2019-02-14,pop,dance pop
Lay Me Down,Sam Smith,76,https://i.scdn.co/image/ab67616d0000b273b11bdc91cb9ac6b14f5c1dae,2015-11-06,r&b,hip pop
This D.J.,Warren G,64,https://i.scdn.co/image/ab67616d0000b273f6b9b62ea130943d371b69ef,1994-06-07,rap,southern hip hop
Goldie,A$AP Rocky,5,https://i.scdn.co/image/ab67616d0000b273f3d5966c161176c6d72fc3b3,2013-01-11,rap,southern hip hop
Something Real (with London On Da Track & Chris Brown),Summer Walker,76,https://i.scdn.co/image/ab67616d0000b273195ec779000d4a516daba450,2019-11-22,r&b,urban contemporary
You Don't Know How It Feels,Tom Petty,64,https://i.scdn.co/image/ab67616d0000b27341be6d9cf0ec0067d095a072,1994-10-21,rock,classic rock
Into My Arms - 2011 Remastered Version,Nick Cave & The Bad Seeds,65,https://i.scdn.co/image/ab67616d0000b273d0535e1261840a3994463e8e,1997,rock,permanent wave
Where The Streets Have No Name - Remastered,U2,65,https://i.scdn.co/image/ab67616d0000b273b7bea3d01f04e6d0408d2afe,1987-03-03,rock,permanent wave
Lake Of Fire,Nirvana,65,https://i.scdn.co/image/ab67616d0000b27336c5417732e53e23cb219246,1994-01-01,rock,permanent wave
N.Y. State of Mind,Nas,66,https://i.scdn.co/image/ab67616d0000b27375d9ecf8d29744037d2d6064,1994,rap,southern hip hop
It Was A Good Day,Ice Cube,74,https://i.scdn.co/image/ab67616d0000b27355af7e0cd246a50f8cd15194,1992-11-17,rap,southern hip hop
Digits,Young Thug,68,https://i.scdn.co/image/ab67616d0000b273a875c3ec944b4f164ab5c350,2016-03-25,rap,gangster rap
Diamonds,Rihanna,66,https://i.scdn.co/image/ab67616d0000b273e24cbbd5cef05ca77ec67df6,2012-01-01,pop,post-teen pop
Bongo Bong,Manu Chao,66,https://i.scdn.co/image/ab67616d0000b27372c5875a8e4b49075978cd04,1998-10-06,latin,tropical
6 AM,J Balvin,70,https://i.scdn.co/image/ab67616d0000b273ac89ab9bfbeaebb9ded4ceba,2013-09-29,latin,latin pop
Lightning Crashes,Live,49,https://i.scdn.co/image/ab67616d0000b27323d8d82a798baa960fdb5070,2004-01-01,rock,permanent wave
One More Night,Maroon 5,72,https://i.scdn.co/image/ab67616d0000b273ce7d499847da02a9cbd1c084,2012-01-01,pop,post-teen pop
Jane Says,Jane's Addiction,64,https://i.scdn.co/image/ab67616d0000b2738765ac8eae3b054a1750419d,1988-08-23,rock,permanent wave
Me haces bien,Jorge Drexler,65,https://i.scdn.co/image/ab67616d0000b273ffbb66eddb82445e0c9c6cb4,2001-01-01,latin,latin pop
21st Century Girl,BTS,3,https://i.scdn.co/image/ab67616d0000b273aabacdacfb6eceeb819c6ed6,2016-10-10,edm,pop edm
Legendary,Skillet,14,https://i.scdn.co/image/ab67616d0000b273d1a0d3883bb1f28d712f7669,2019-05-08,rock,hard rock
Love My Way,The Psychedelic Furs,58,https://i.scdn.co/image/ab67616d0000b2730faf6c6f66c3ba57e7dbf33b,1988-01-01,rock,permanent wave
First Time,Kygo,69,https://i.scdn.co/image/ab67616d0000b273b6d86ca196b697ee0f640118,2017-04-28,pop,electropop
Mask Off - Marshmello Remix,Future,64,https://i.scdn.co/image/ab67616d0000b273d338f56a62eabfe658ff5e9d,2017-06-16,rap,trap
