name,artist,img,Popularity,Genre,Subgenre
Take Me Home,Bryce Vine,https://i.scdn.co/image/ab67616d0000b273d67c496c586f830b6a73ea8c,48,pop,indie poptimism
Ridiculous Thoughts,The Cranberries,https://i.scdn.co/image/ab67616d0000b273e2213d84fabb15100c425198,48,rock,album rock
Manic Monday,The Bangles,https://i.scdn.co/image/ab67616d0000b2734aaad3bb593721bcaa6827d6,48,pop,electropop
Pimp Of The Year,Dru Down,https://i.scdn.co/image/ab67616d0000b27340e152d8a1f20c7a607e45db,48,rap,southern hip hop
Street Struck,Big L,https://i.scdn.co/image/ab67616d0000b273f22da4550a4de3cefb5afc0b,48,rap,southern hip hop
Adrienne,The Calling,https://i.scdn.co/image/ab67616d0000b273e4cd26d38c6f0661a363bc65,48,rock,permanent wave
Culo Remix,Ivy Queen,https://i.scdn.co/image/ab67616d0000b2731357b1be0bd99e8c01e8acb7,48,latin,reggaeton
Number One Spot,Ludacris,https://i.scdn.co/image/ab67616d0000b273efbf69c0f1aac9d7e7cb489e,48,rap,southern hip hop
I'm So Sick,Flyleaf,https://i.scdn.co/image/ab67616d0000b2739fba3529eaf6979c736806e6,48,rock,hard rock
Any Day Now,Ronnie Milsap,https://i.scdn.co/image/ab67616d0000b273c4941b642fd4334a01bd3827,48,rock,classic rock
Don’t You Want My Love,Moodymann,https://i.scdn.co/image/ab67616d0000b273acdc6c8b134d4528937c4565,48,edm,progressive electro house
Ain't I - main voc up,Yung L.A.,https://i.scdn.co/image/ab67616d0000b273b50e708d705803ddb9167e1e,48,rap,hip hop
Tu Pirata Soy Yo,Chayanne,https://i.scdn.co/image/ab67616d0000b27392470fe996718e5e8eb06110,48,latin,latin pop
...Til the Cops Come Knockin',Maxwell,https://i.scdn.co/image/ab67616d0000b27369931b586220aaf949babbe5,48,r&b,urban contemporary
Fish (feat. Raekwon & Cappadonna),Ghostface Killah,https://i.scdn.co/image/ab67616d0000b2733e6809e08578c7c250112046,48,rap,gangster rap
Easy (LIke Sunday Morning),Charles Givings,https://i.scdn.co/image/ab67616d0000b273c7d4758803a294131d8fdd42,48,r&b,urban contemporary
Saint-Tropez,Post Malone,https://i.scdn.co/image/ab67616d0000b2739478c87599550dd73bfa7e02,48,rap,hip hop
"Work Hard, Play Hard",Wiz Khalifa,https://i.scdn.co/image/ab67616d0000b273cfb814f9b46326d2ace27218,48,rap,southern hip hop
Top O' the Morning to Ya,House Of Pain,https://i.scdn.co/image/ab67616d0000b273663ceb45ca1f25c247034c31,48,rap,southern hip hop
Till It Happens To You,Corinne Bailey Rae,https://i.scdn.co/image/ab67616d0000b2731ec9b096319afbcc2dca6879,48,r&b,neo soul
Same Song - Edit Version,Digital Underground,https://i.scdn.co/image/ab67616d0000b273dabe558a89ecb3a4f978325b,48,rap,southern hip hop
LIKE I WOULD,ZAYN,https://i.scdn.co/image/ab67616d0000b273a15e26d05b7ce776b566579d,48,edm,pop edm
Captain Jack - Short Mix,Captain Jack,https://i.scdn.co/image/ab67616d0000b273ca723294d369bed8808649bd,48,pop,dance pop
Visionz,Wu-Tang Clan,https://i.scdn.co/image/ab67616d0000b27377e8e20e0ac6182f94654a23,48,rap,gangster rap
Eternamente Bella,Alejandra Guzman,https://i.scdn.co/image/ab67616d0000b273c90318486285e58c442fd9a8,48,latin,latin pop
First Day Out,Tee Grizzley,https://i.scdn.co/image/ab67616d0000b2731e101023ff16c8e45db9e52d,48,rap,southern hip hop
It's Good,Lil Wayne,https://i.scdn.co/image/ab67616d0000b273a1edbe4e3f3e3fe296816af4,48,rap,gangster rap
Used To Love Her,Guns N' Roses,https://i.scdn.co/image/ab67616d0000b2735c851aceb156dea821264caa,48,rock,album rock
Pretty Girl - Remix,Dyablo,https://i.scdn.co/image/ab67616d0000b273c07671927fcac3dd02e8802a,48,latin,latin hip hop
Eye of the Tiger,Survivor,https://i.scdn.co/image/ab67616d0000b273f4a2ccbe20d6d52f16816812,48,pop,electropop
Mi Buen Amor,Gloria Estefan,https://i.scdn.co/image/ab67616d0000b27396e3f3e349f6f63db6fe6e70,48,latin,latin pop
Get to Know Ya,Maxwell,https://i.scdn.co/image/ab67616d0000b273d539670968d6772577efa2b7,48,r&b,neo soul
No Need To Argue,The Cranberries,https://i.scdn.co/image/ab67616d0000b273e2213d84fabb15100c425198,48,rock,album rock
White Girl,U.S.D.A.,https://i.scdn.co/image/ab67616d0000b273587cd7d52f9c48d616edc10f,48,rap,southern hip hop
#1 Stunna,Big Tymers,https://i.scdn.co/image/ab67616d0000b27384bbad2a8b3031bb46d67573,48,rap,hip hop
Sun Don't Shine,Klangkarussell,https://i.scdn.co/image/ab67616d0000b273d83e34b41cbb4d72e2fefb2c,48,latin,tropical
No Sigue Modas Aka Ella No Sigue Modas,Don Omar,https://i.scdn.co/image/ab67616d0000b2735b98b86acf2f7355ab0a9a41,48,latin,reggaeton
I'm Bad,LL Cool J,https://i.scdn.co/image/ab67616d0000b273a5e52a75f465eb8303d55491,47,rap,southern hip hop
Be Here,Raphael Saadiq,https://i.scdn.co/image/ab67616d0000b273b50f344c7c5bf2e47981c4ce,47,r&b,neo soul
Bloodbuzz Ohio,The National,https://i.scdn.co/image/ab67616d0000b273ae1d73b4c6536c123bc5a447,47,pop,dance pop
Evil,Interpol,https://i.scdn.co/image/ab67616d0000b273bd3b746d86c937c4b8259b40,47,rock,permanent wave
Rock Me Amadeus - The Gold Mix,Falco,https://i.scdn.co/image/ab67616d0000b2739ac5acc402ac5dccdfefa827,47,pop,electropop
Magic,Selena Gomez,https://i.scdn.co/image/ab67616d0000b273b27761322beb1a055226ca61,47,pop,post-teen pop
Good Day To Die,Godsmack,https://i.scdn.co/image/ab67616d0000b273b43a15c506be1d7ea9f0caa0,47,rock,hard rock
Burn (feat. Big Sean),Meek Mill,https://i.scdn.co/image/ab67616d0000b273f0c746d1b52c883c19b25a51,47,rap,gangster rap
Good Looking,Don Omar,https://i.scdn.co/image/ab67616d0000b2734640a26eb27649006be29a94,47,latin,reggaeton
Afro Puffs,The Lady Of Rage,https://i.scdn.co/image/ab67616d0000b2731897da6c136b934396a9aae6,47,rap,gangster rap
I'll Go,Donell Jones,https://i.scdn.co/image/ab67616d0000b273abe4f5dc2defec553bb44350,47,r&b,neo soul
Muthaf**ka Up,Tyga,https://i.scdn.co/image/ab67616d0000b273057041c8045ff3457b99a218,47,rap,gangster rap
Would I Lie to You? - Remastered Version,Eurythmics,https://i.scdn.co/image/ab67616d0000b2738b9d4820655b6bf032ed41f3,47,rock,album rock
You And I - Deadmau5 Remix,Medina,https://i.scdn.co/image/ab67616d0000b273df267bd04484acf57f89729e,47,edm,progressive electro house
I'm a King,P$C,https://i.scdn.co/image/ab67616d0000b273d0825c7e4e31eff643c63ae3,47,rap,hip hop
I Need A Hot Girl,Hot Boys,https://i.scdn.co/image/ab67616d0000b273c0f3f83e0373bbd750532be6,47,rap,hip hop
Oh Lori,Alessi Brothers,https://i.scdn.co/image/ab67616d0000b273656b4f412e4d1c284ef27bc9,47,rock,classic rock
Did It Again,Lil Tecca,https://i.scdn.co/image/ab67616d0000b273bd69bbde4aeee723d6d08058,47,rap,trap
Sueños,Diego Torres,https://i.scdn.co/image/ab67616d0000b273cadff4b84b0789b7a589edaf,47,latin,latin pop
One Woman Man,Dave Hollister,https://i.scdn.co/image/ab67616d0000b273de9d9f24ab4c58c98c456c7f,47,r&b,new jack swing
In A Dream - Original Mix,Rockell,https://i.scdn.co/image/ab67616d0000b2735e59bf045210d34f43897d5b,47,latin,latin hip hop
You Remind Me,Mary J. Blige,https://i.scdn.co/image/ab67616d0000b27321110eef2bacdfe409af6903,47,r&b,new jack swing
Smooth Criminal - Radio Edit,Michael Jackson,https://i.scdn.co/image/ab67616d0000b273ed1c305cd1e673fe925407ce,47,rock,classic rock
TTYLXOX,Bella Thorne,https://i.scdn.co/image/ab67616d0000b2735ff38a1fdc1cd3bbcffc5eff,47,pop,post-teen pop
Black Leather,Guns N' Roses,https://i.scdn.co/image/ab67616d0000b273d8a68fd3e16f7ff6932b47d9,47,rock,album rock
Throw Some D's Remix,Rich Boy,https://i.scdn.co/image/ab67616d0000b273d23b0958f100b931a16613c7,47,rap,southern hip hop
"Gone Baby, Don't Be Long",Erykah Badu,https://i.scdn.co/image/ab67616d0000b2732c1b088d399087bd3a1de30b,47,r&b,neo soul
Bling Bling,B.G.,https://i.scdn.co/image/ab67616d0000b273861232b2c0062002d26a7a71,47,rap,southern hip hop
Ain't 2 Proud 2 Beg,TLC,https://i.scdn.co/image/ab67616d0000b273dc99053d8e01786a0efb6ed4,47,r&b,new jack swing
Same Ol' G,Ginuwine,https://i.scdn.co/image/ab67616d0000b273c3271cf84b2d68263ac5e00d,47,r&b,new jack swing
Lemonade,Gucci Mane,https://i.scdn.co/image/ab67616d0000b2737306cc70e6fd7464e59a0d20,47,rap,hip hop
Lovers on the Sun (feat. Sam Martin),David Guetta,https://i.scdn.co/image/ab67616d0000b27322f21ef4e9da48c31170a418,47,pop,dance pop
Psychic City - Classixx Remix,YACHT,https://i.scdn.co/image/ab67616d0000b273c15de62b2c62c5abcdf55c7c,47,pop,electropop
Take the Bullets Away (feat. Lacey Sturm),We As Human,https://i.scdn.co/image/ab67616d0000b273f8539d4067deacb64905b29e,47,rock,hard rock
Lookin' at Me (feat. Puff Daddy),Mase,https://i.scdn.co/image/ab67616d0000b273b950e2fa6cd0f5c0767b6650,47,rap,gangster rap
Real Big,Mannie Fresh,https://i.scdn.co/image/ab67616d0000b2739bb7ef0ffb6c06e91abdb32c,47,rap,southern hip hop
Just Friends (Sunny),Musiq Soulchild,https://i.scdn.co/image/ab67616d0000b273f307484a6b0203eae76e176b,47,r&b,new jack swing
Stupid Girl,Garbage,https://i.scdn.co/image/ab67616d0000b2730a03ebd46eb2c0d039344e35,47,rock,permanent wave
Miami 2 Ibiza - Swedish House Mafia vs. Tinie Tempah,Swedish House Mafia,https://i.scdn.co/image/ab67616d0000b2733ce578a2506275604c9dbc87,47,edm,progressive electro house
Gas Drawls,MF DOOM,https://i.scdn.co/image/ab67616d0000b273f56213eede5f2e6a6065fb6d,47,rap,gangster rap
No Tengo Dinero,A.B. Quintanilla III Y Los Kumbia Kings,https://i.scdn.co/image/ab67616d0000b273705081b3e764847f6e600a58,47,latin,latin pop
You And Me,The Cranberries,https://i.scdn.co/image/ab67616d0000b273b81b7c1663be64a39433eb35,47,rock,album rock
Dark Red,Steve Lacy,https://i.scdn.co/image/ab67616d0000b273263886a4992c39704c601409,47,r&b,neo soul
Casey Jones - 2001 Remaster,Grateful Dead,https://i.scdn.co/image/ab67616d0000b273aa6d9c3247dd7244683879fa,47,rock,classic rock
Cock the Hammer,Cypress Hill,https://i.scdn.co/image/ab67616d0000b273ff2dc734e252aa62bd49ec42,47,rap,southern hip hop
Wild Frontier - Remastered 2002,Gary Moore,https://i.scdn.co/image/ab67616d0000b2734baf224ced02d3ef9c90547e,47,rock,hard rock
Calling All the Monsters,China Anne McClain,https://i.scdn.co/image/ab67616d0000b27317c710938337d4cb5ced2f57,47,pop,post-teen pop
Guess Who Loves You More,Raheem DeVaughn,https://i.scdn.co/image/ab67616d0000b2737192adfcf4499df93e5b2d15,47,r&b,neo soul
Love No Limit,Mary J. Blige,https://i.scdn.co/image/ab67616d0000b27321110eef2bacdfe409af6903,47,r&b,new jack swing
Loverman - 2011 Remastered Version,Nick Cave & The Bad Seeds,https://i.scdn.co/image/ab67616d0000b273a8092710bb3ac7af94d80bdb,47,rock,permanent wave
I Don't Ever Want to See You Again,Uncle Sam,https://i.scdn.co/image/ab67616d0000b273248d0a5dee156194c10bdb53,47,r&b,new jack swing
La Locura Automática,La Secta AllStar,https://i.scdn.co/image/ab67616d0000b273070718abf826b9151cd855c8,47,latin,reggaeton
Make It Last Forever (with Jacci McGhee),Keith Sweat,https://i.scdn.co/image/ab67616d0000b273b935ef18383d0a81d8f93a60,47,r&b,new jack swing
Misery Business - Acoustic Version,Paramore,https://i.scdn.co/image/ab67616d0000b273bee754528c08d5ff6799a1eb,47,latin,latin pop
"Cornbread, Fish & Collard Greens",Anthony Hamilton,https://i.scdn.co/image/ab67616d0000b2733be35e58c5210059b4a56314,47,r&b,neo soul
Cleva,Erykah Badu,https://i.scdn.co/image/ab67616d0000b2730d934cb462fae5a26f829efb,47,r&b,neo soul
The Rubberband Man,The Spinners,https://i.scdn.co/image/ab67616d0000b2738db344d24f51f53977a9c3b6,47,r&b,urban contemporary
Supersonic,J.J. Fad,https://i.scdn.co/image/ab67616d0000b2735902ec4a60ab9e9ca5c9562d,47,rap,southern hip hop
Texas Flood,Stevie Ray Vaughan,https://i.scdn.co/image/ab67616d0000b273f7143c00741b94bb62025340,47,rock,classic rock
Ha,Juvenile,https://i.scdn.co/image/ab67616d0000b273683fee123a35b36d53f21a58,47,rap,southern hip hop
Last Night,Az Yet,https://i.scdn.co/image/ab67616d0000b273ec9ff4f5e6ed7e67ce672b46,47,r&b,new jack swing
Not Gon' Cry,Mary J. Blige,https://i.scdn.co/image/ab67616d0000b27396fce33ce14c90aee61017a0,46,r&b,new jack swing
Kobe,Chief Keef,https://i.scdn.co/image/ab67616d0000b2732a8cbe9e04db628271fe9558,46,rap,southern hip hop
Black Hole Sun,Soundgarden,https://i.scdn.co/image/ab67616d0000b273ae6d8e36136353d550b2587d,46,rock,classic rock
It Never Rains (In Southern California),Tony! Toni! Toné!,https://i.scdn.co/image/ab67616d0000b273cb5a6d8528fc220e892c2d1e,46,r&b,new jack swing
Make It Happen,Mariah Carey,https://i.scdn.co/image/ab67616d0000b273cac78df6ec3c73e118a308e0,46,r&b,new jack swing
Lookout Weekend,Debbie Deb,https://i.scdn.co/image/ab67616d0000b2731f513cca28786471ffcad246,46,latin,latin hip hop
O.N.E.,Yeasayer,https://i.scdn.co/image/ab67616d0000b2735eaf7a91e1b4fb2acb3cd657,46,pop,electropop
Key Largo,Bertie Higgins,https://i.scdn.co/image/ab67616d0000b273f3ef661a40ba66b9686ad25a,46,rock,classic rock
Suavecito,Malo,https://i.scdn.co/image/ab67616d0000b27352173db6c30cd2311c52c2d3,46,rock,classic rock
Write This Down (feat. Nieve),SoulChef,https://i.scdn.co/image/ab67616d0000b273e7023e995978faf62c038f48,46,r&b,neo soul
Raw Power,Guns N' Roses,https://i.scdn.co/image/ab67616d0000b273d8a68fd3e16f7ff6932b47d9,46,rock,album rock
Perros,Cartel De Santa,https://i.scdn.co/image/ab67616d0000b273c42810c222234ae31e5b48b5,46,rap,gangster rap
No Other Love (feat. Estelle),John Legend,https://i.scdn.co/image/ab67616d0000b273c5f30079a5afab8bb97fb077,46,r&b,neo soul
Whine Up,Nicky Jam,https://i.scdn.co/image/ab67616d0000b273072a21c666bf2f7b3fababef,46,latin,latin pop
Your Love Gets Sweeter,Finley Quaye,https://i.scdn.co/image/ab67616d0000b273b2e24871cbdb8ceaf5285f25,46,r&b,urban contemporary
Break the Rules,Charli XCX,https://i.scdn.co/image/ab67616d0000b2738a070c44536f74c776e36908,46,pop,indie poptimism
Back (with Jake Owen),Colt Ford,https://i.scdn.co/image/ab67616d0000b27324efae6d1872a05a3d71775a,46,rap,southern hip hop
Just Remember I Love You,Firefall,https://i.scdn.co/image/ab67616d0000b273e82a5a57f787925ab3a6fa9f,46,rock,album rock
Whatever Happens,Michael Jackson,https://i.scdn.co/image/ab67616d0000b273463de2351439f6532ff0dfbd,46,r&b,urban contemporary
En La Ciudad De La Furia - Remasterizado 2007,Soda Stereo,https://i.scdn.co/image/ab67616d0000b27382cf3a9e2e2b6b1b3f994d38,46,rock,album rock
Danger - Original Mix,Blahzay Blahzay,https://i.scdn.co/image/ab67616d0000b2738efaa3f25d32e8e067742530,46,rap,southern hip hop
Bad Love,Eric Clapton,https://i.scdn.co/image/ab67616d0000b273ed4b2a6ea7d8a04f39be0be0,46,rock,album rock
Lovergirl,Teena Marie,https://i.scdn.co/image/ab67616d0000b273980caf4dd525a15f08f8cb87,46,r&b,urban contemporary
I Don't Give A Fuck,2Pac,https://i.scdn.co/image/ab67616d0000b2737e1888783100598328e20e9b,46,rap,gangster rap
Love Him Like I Do,Deitrick Haddon,https://i.scdn.co/image/ab67616d0000b273db1ee63e90178987257742ff,46,r&b,urban contemporary
Black Honey,Thrice,https://i.scdn.co/image/ab67616d0000b273a65c9844d454375a10178690,46,rock,hard rock
The Sparrows And The Nightingales,Wolfsheim,https://i.scdn.co/image/ab67616d0000b273bd779e812d4dfcdc3f5b7cfe,46,pop,electropop
Everything I Said,The Cranberries,https://i.scdn.co/image/ab67616d0000b273e2213d84fabb15100c425198,46,rock,album rock
You Really Got a Hold on Me,She & Him,https://i.scdn.co/image/ab67616d0000b273f87350bb6a211fec356950ad,46,r&b,neo soul
Too Afraid to Love You,The Black Keys,https://i.scdn.co/image/ab67616d0000b2734cf61635ecdee5d4c4ef2bac,46,r&b,neo soul
Country to the City (feat. Jg Made Um Look),Bubba Sparxxx,https://i.scdn.co/image/ab67616d0000b27331a7d8c7d5c718aa340410ca,46,rap,southern hip hop
I Wanna Be the One,Stevie B,https://i.scdn.co/image/ab67616d0000b273d5e367259469a6163935ad7e,46,latin,latin hip hop
Enemies (feat. DaBaby),Post Malone,https://i.scdn.co/image/ab67616d0000b2739478c87599550dd73bfa7e02,46,rap,hip hop
Before I Let Go - Edit/Remastered,Maze,https://i.scdn.co/image/ab67616d0000b273a04f2586a29cc643063de900,46,rap,southern hip hop
Type of Way,Rich Homie Quan,https://i.scdn.co/image/ab67616d0000b273df70672116ec515dc6044361,46,r&b,urban contemporary
El Rito - Remasterizado 2007,Soda Stereo,https://i.scdn.co/image/ab67616d0000b2734a6f5598c41e77ae78cab725,46,rock,album rock
I Still Do,The Cranberries,https://i.scdn.co/image/ab67616d0000b273f6325f361d7803ad0d908451,46,rock,album rock
I'm Me,Lil Wayne,https://i.scdn.co/image/ab67616d0000b273392d9d44459bae6ff89477d2,46,rap,southern hip hop
Lights,Journey,https://i.scdn.co/image/ab67616d0000b2730f6ce5c138493ac768d9afc8,46,rock,classic rock
Sunday,The Cranberries,https://i.scdn.co/image/ab67616d0000b273f6325f361d7803ad0d908451,46,rock,album rock
Heard It in a Love Song,The Marshall Tucker Band,https://i.scdn.co/image/ab67616d0000b273f2ea291323e75acfefab91bf,46,rock,classic rock
Don't Wanna Be Your Girl,Wet,https://i.scdn.co/image/ab67616d0000b2732bd855e2168fa407f14becd6,46,pop,dance pop
Daffodil Lament,The Cranberries,https://i.scdn.co/image/ab67616d0000b273e2213d84fabb15100c425198,46,rock,album rock
Go Deep,Janet Jackson,https://i.scdn.co/image/ab67616d0000b273ea84373a962d15eeed9aa3bf,46,r&b,new jack swing
Saturday (Oooh! Ooooh!),Ludacris,https://i.scdn.co/image/ab67616d0000b27345b6350245f9ab800433a3c5,46,rap,southern hip hop
Foxey Lady,Jimi Hendrix,https://i.scdn.co/image/ab67616d0000b2737bfdcc5707e04f9418d2b69d,46,rock,classic rock
1965,Danny Boone,https://i.scdn.co/image/ab67616d0000b273eecc987c8721cfb853385afa,46,rap,southern hip hop
Mo Fire,Lil Wayne,https://i.scdn.co/image/ab67616d0000b27376a53ad4f7db340cb12d51c4,46,rap,southern hip hop
Touch It,Monifah,https://i.scdn.co/image/ab67616d0000b273c8f73eeb6fb364ad8a452c7c,46,r&b,new jack swing
Come Close,Common,https://i.scdn.co/image/ab67616d0000b273c63cd2cdf411483818a016f7,46,r&b,neo soul
"This Is for the Lover In You (feat. LL Cool J, Howard Hewett, Jody Watley & Jeffrey Daniels)",Babyface,https://i.scdn.co/image/ab67616d0000b2739943ee0d87becde8aac0a930,46,r&b,new jack swing
Find A Way,Dwele,https://i.scdn.co/image/ab67616d0000b273bf8217f431eabb11e9b20dc1,45,r&b,neo soul
The L.A. Song,People Under The Stairs,https://i.scdn.co/image/ab67616d0000b27392a8979e54cf7ff02947a1c7,45,rap,southern hip hop
Runnin' (Dying To Live),2Pac,https://i.scdn.co/image/ab67616d0000b27348539bd25573c32397d35b86,45,rap,gangster rap
Cameras,Matt and Kim,https://i.scdn.co/image/ab67616d0000b2731f0b44fe270b75372ccbe6c0,45,pop,indie poptimism
Harana,Parokya Ni Edgar,https://i.scdn.co/image/ab67616d0000b273b13a9e8324473bcaed0a0b5d,45,rock,classic rock
Seven - Remastered,Sunny Day Real Estate,https://i.scdn.co/image/ab67616d0000b27359a125a8be661353137c1dfb,45,rock,permanent wave
In Da Club,50 Cent,https://i.scdn.co/image/ab67616d0000b273f7f74100d5cc850e01172cbf,45,rap,hip hop
Receipt,Lil Wayne,https://i.scdn.co/image/ab67616d0000b27376a53ad4f7db340cb12d51c4,45,rap,southern hip hop
Mirame,Daddy Yankee,https://i.scdn.co/image/ab67616d0000b2735efad7baf4ca5c4d5334536c,45,latin,reggaeton
Don't You (Forget About Me),Simple Minds,https://i.scdn.co/image/ab67616d0000b2735695a657aef0e81bde0c6001,45,rock,classic rock
You Kill Me (In a Good Way),Sleeping With Sirens,https://i.scdn.co/image/ab67616d0000b273d2cb1b09807037c68bab8b13,45,pop,post-teen pop
She's A Beauty,The Tubes,https://i.scdn.co/image/ab67616d0000b273d7506a0abc106ef5491e8796,45,rock,classic rock
Ribbon in the Sky,Intro,https://i.scdn.co/image/ab67616d0000b273bb9a99def20a9265f3c6bb36,45,r&b,new jack swing
Use Your Heart,SWV,https://i.scdn.co/image/ab67616d0000b2735d8bcfbbb8dc9392be44f4bf,45,r&b,new jack swing
Tounge Tied,Faber Drive,https://i.scdn.co/image/ab67616d0000b273df66332a4168f0216a36ba86,45,rock,permanent wave
Street Life,Randy Crawford,https://i.scdn.co/image/ab67616d0000b2731f3557126a96900ae7933e5b,45,r&b,urban contemporary
Don't You Forget It,Glenn Lewis,https://i.scdn.co/image/ab67616d0000b273731456076b60e786388315fc,45,r&b,neo soul
Goodie Bag,Still Woozy,https://i.scdn.co/image/ab67616d0000b2735ddbd61ea4a6dab213cc97af,45,pop,dance pop
Rollin' (Air Raid Vehicle),Limp Bizkit,https://i.scdn.co/image/ab67616d0000b2734a31b146c7cf07705d912efe,45,rock,hard rock
You Mean the World to Me,Toni Braxton,https://i.scdn.co/image/ab67616d0000b273dd480766d715a68d96ba9ea0,45,r&b,new jack swing
The Icicle Melts,The Cranberries,https://i.scdn.co/image/ab67616d0000b273e2213d84fabb15100c425198,45,rock,album rock
Humble Mumble (with Erykah Badu),OutKast,https://i.scdn.co/image/ab67616d0000b273c2c10aadaee962bb683354fc,45,rap,southern hip hop
400 Degreez,Juvenile,https://i.scdn.co/image/ab67616d0000b273683fee123a35b36d53f21a58,45,rap,southern hip hop
君は1000%,1986 Omega Tribe,https://i.scdn.co/image/ab67616d0000b273b043397611f3007b5ec9cad0,45,r&b,neo soul
Payphone - Edit,Maroon 5,https://i.scdn.co/image/ab67616d0000b2739d41d73f973cb817462e068a,45,edm,pop edm
Dear Breeze,オメガトライブ,https://i.scdn.co/image/ab67616d0000b273ec0077cd0a46298404320048,45,rock,album rock
So Much in Love,All-4-One,https://i.scdn.co/image/ab67616d0000b2730a23b37b281f5dad95dda57d,45,r&b,new jack swing
Make tha Trap Say Aye (feat. Gucci Mane),OJ Da Juiceman,https://i.scdn.co/image/ab67616d0000b27311335055b9a7914fd02326e5,45,rap,southern hip hop
Ayer,Gloria Estefan,https://i.scdn.co/image/ab67616d0000b27396e3f3e349f6f63db6fe6e70,45,latin,latin pop
Baknaffek,Das EFX,https://i.scdn.co/image/ab67616d0000b273c383cebced47f54589b59783,45,rap,southern hip hop
Asi Son Mis Dias,Control Machete,https://i.scdn.co/image/ab67616d0000b27358fa5195843b107861a4c1a5,45,rap,gangster rap
New Jack Hustler (Nino's Theme),Ice-T,https://i.scdn.co/image/ab67616d0000b273130dcab9b9d160b5d9352c78,45,rap,southern hip hop
Coastin',Cali Life Style,https://i.scdn.co/image/ab67616d0000b27354661a43ecf0fdcfa0e1ec1a,45,latin,latin hip hop
This Is The Carter,Lil Wayne,https://i.scdn.co/image/ab67616d0000b2736ccc96d3e11c88362df2c987,45,rap,southern hip hop
Hit Me Off,New Edition,https://i.scdn.co/image/ab67616d0000b273ef1bbba1b15f6aa21b484ea4,45,r&b,new jack swing
Kissing You,Keith Washington,https://i.scdn.co/image/ab67616d0000b273388e3a8cb190ac808629e04d,45,r&b,new jack swing
Long Road,Big Matt,https://i.scdn.co/image/ab67616d0000b273f8b5397db67058ba4ebdf4df,45,rap,southern hip hop
More Than A Woman (feat. Calvin) - Duet w/ Calvin,Angie Stone,https://i.scdn.co/image/ab67616d0000b2735dee330121693d5b21e7fe4b,45,r&b,neo soul
Space Age Pimpin',8Ball & MJG,https://i.scdn.co/image/ab67616d0000b273071e5a32a92ccd6483906d85,45,rap,southern hip hop
All or Nothing,Theory of a Deadman,https://i.scdn.co/image/ab67616d0000b2733a7c61f8e1b879dd5a2a8ae3,45,rock,hard rock
Ecuador - Original Radio Edit,Sash!,https://i.scdn.co/image/ab67616d0000b273481ecf6365d84be80cad59d7,45,pop,dance pop
Take Me In Your Arms,Lil Suzy,https://i.scdn.co/image/ab67616d0000b273272e3f262dbe89971e0b8351,45,latin,latin hip hop
Fool of Me,Meshell Ndegeocello,https://i.scdn.co/image/ab67616d0000b273a7b67ce6b1c77d860702ecea,45,r&b,neo soul
Shooter,Lil Wayne,https://i.scdn.co/image/ab67616d0000b27376a53ad4f7db340cb12d51c4,45,rap,southern hip hop
Hit 'Em up Style,Carolina Chocolate Drops,https://i.scdn.co/image/ab67616d0000b2733afcc4a0e651e04bb186931a,45,r&b,hip pop
Not Your Birthday,Allstar Weekend,https://i.scdn.co/image/ab67616d0000b273064721c850a04b591ef1d293,45,pop,post-teen pop
Rock My Heart - Radio Mix,Haddaway,https://i.scdn.co/image/ab67616d0000b273fe2466bf2316d66cf3d3249c,44,pop,dance pop
When I'm Gone,I4NI,https://i.scdn.co/image/ab67616d0000b2730d4c096824b3b2890a8cef3d,44,rap,southern hip hop
Hit Me With Your Best Shot - Remastered,Pat Benatar,https://i.scdn.co/image/ab67616d0000b27311b8f61cc557b8f1a3ea1d6e,44,rock,classic rock
Wow.,Post Malone,https://i.scdn.co/image/ab67616d0000b2739478c87599550dd73bfa7e02,44,pop,electropop
Soundtrack 2 My Life,Kid Cudi,https://i.scdn.co/image/ab67616d0000b273aab2c3c3f1f3207137d915c9,44,rap,southern hip hop
Just A Dog,Big Moe,https://i.scdn.co/image/ab67616d0000b273d0c35c9ec026aa61fb518245,44,rap,southern hip hop
Who The Fuck Are Arctic Monkeys?,Arctic Monkeys,https://i.scdn.co/image/ab67616d0000b27310b4e67fdf606b6d97fc0d0b,44,rock,permanent wave
Truth Or Dare,Emily Osment,https://i.scdn.co/image/ab67616d0000b273b71043498b8572a0837655b2,44,pop,post-teen pop
Only You (feat. Notorious B.I.G. and Mase) - Greatest Hits Version,112,https://i.scdn.co/image/ab67616d0000b2734e876910fde331f25abea09e,44,rap,gangster rap
We Roll Deep,The Conscious Daughters,https://i.scdn.co/image/9874e9c93936c9c48bd1571c6ebdd3892b1f20a3,44,rap,gangster rap
On The Road (feat. Meek Mill & Lil Baby),Post Malone,https://i.scdn.co/image/ab67616d0000b2739478c87599550dd73bfa7e02,44,rap,hip hop
New Sensation,INXS,https://i.scdn.co/image/ab67616d0000b2734053ce7818f114a4e8dde08f,44,rock,hard rock
Head Bussa (feat. Lil Jon),Lil Scrappy,https://i.scdn.co/image/ab67616d0000b273f09cba902805cd34dfeebf3c,44,rap,southern hip hop
Something About the Sunshine,Anna Margaret,https://i.scdn.co/image/ab67616d0000b27334b2fc0be1e82d6c5b774786,44,pop,post-teen pop
